"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2024040959","2338","0","0","0","0","0","0","0","0","0","7","0","","14","5","2024","7","40.718773","-77.927538","2324","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","40 43:07.581","","0","77 55:39.135","0","0","0","0","14206","0","0","0","N","0","0","0","2","14501","0","","5.0","","9","N","N","N","0","","0","0","1","","0","","","1","0","0","0","0","0","0","1","0","1","07","05","","N","","","","","","","","","",""
"2024046709","0052","1","0","0","0","0","0","0","0","0","7","0","","14","5","2024","2","40.968986","-77.791007","0044","2","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 58:08.348","3","0","77 47:27.624","3","0","0","0","14202","0","0","0","N","0","0","0","2","68G07","0","","4.0","200.0","9","N","N","N","0","","1","0","0","","0","N","","1","1","0","0","0","0","0","1","0","1","07","","","N","","","","","","","","","",""
"2024054517","0934","1","0","0","0","0","0","0","0","0","4","0","","14","6","2024","2","40.800491","-78.001827","0928","2","0","0","0","1","0","1","0","0","","0","0","0","","","3","N","0","","40 48:01.768","5","7","78 00:06.576","3","0","0","0","14209","0","0","0","N","0","0","0","3","68G07","1","","1.0","1014.0","1","N","N","N","0","","2","0","1","","0","N","","2","3","0","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
"2024052804","1419","0","0","0","0","0","0","0","0","0","4","0","","14","6","2024","1","40.80891","-77.819064","1410","2","0","0","0","0","0","1","1","0","","0","0","0","","","2","","1","","40 48:32.075","4","0","77 49:08.629","8","0","0","0","14204","0","0","0","N","0","0","0","3","14410","0","","1.0","1430.0","1","N","N","N","0","","0","0","2","","2","N","","2","2","0","0","0","2","0","2","0","2","03","03","","N","","","","","","","","","",""
"2024063859","0115","0","0","0","0","0","0","0","0","0","7","0","","14","7","2024","3","40.998523","-77.857227","0056","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 59:54.681","3","0","77 51:26.018","0","0","0","0","14202","0","0","0","Y","0","0","0","1","68G07","0","","5.0","235.0","9","N","N","N","0","","0","0","1","","0","N","","1","0","0","0","0","0","0","1","0","1","07","","","N","","","","","","","","","",""
"2024046816","1209","1","0","0","0","0","0","0","0","0","4","1","","14","5","2024","6","40.940083","-77.729","1202","2","0","0","0","0","0","0","0","0","","0","1","0","","","2","","2","","40 56:24.300","","0","77 43:44.400","2","0","0","0","14221","0","0","0","N","0","0","0","4","14221","0","","1.0","","1","N","N","N","0","","1","1","0","","3","","","2","2","1","0","1","0","0","1","0","2","03","03","","N","","","","","","","","","",""
"2024054827","1632","1","0","0","0","0","0","0","0","0","0","0","","14","6","2024","1","40.771521","-77.872921","1627","2","0","0","0","1","0","0","0","0","","0","0","0","","","0","","2","","40 46:17.474","","0","77 52:22.515","0","0","0","0","14206","0","0","0","N","0","0","0","1","14206","0","","1.0","","1","N","N","N","0","","0","0","0","","3","","","1","0","0","0","0","0","0","2","0","1","04","","","N","","","","","","","","","",""
"2024029385","1624","1","0","0","0","0","0","0","0","0","4","0","","14","4","2024","5","40.811657","-77.829006","1620","2","0","0","0","0","0","0","1","0","","0","0","0","","","1","","1","","40 48:41.966","3","0","77 49:44.423","3","0","0","0","14204","0","0","0","N","0","0","0","2","14410","0","","1.0","1652.0","1","N","N","N","0","","1","0","1","","2","N","","2","1","0","0","0","0","0","2","0","2","04","98","","N","","","","","","","","","",""
"2024055422","1850","0","0","0","0","0","0","0","0","0","1","2","","14","6","2024","5","41.004879","-77.600024","1839","2","0","0","0","0","0","0","0","0","","0","2","0","","","0","N","0","","41 00:17.563","4","0","77 36:00.088","0","0","0","0","14214","0","0","0","N","0","0","0","2","68G07","0","","1.0","2006.0","1","N","N","N","0","","0","0","0","","0","N","","2","0","0","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
"2024048659","1922","1","0","0","0","0","0","0","0","0","5","0","","14","5","2024","6","40.902088","-77.883976","1907","2","0","0","0","1","0","0","0","0","","0","0","0","","","1","","2","","40 54:07.518","4","0","77 53:02.312","3","0","0","0","14223","0","0","0","N","0","0","0","4","68G07","0","","4.0","2003.0","1","N","N","N","0","","1","0","1","","0","N","","2","1","1","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
"2024045639","0530","1","0","0","0","0","0","0","0","0","1","0","","14","5","2024","6","40.787108","-77.899676","0530","2","0","0","0","0","0","1","0","0","","0","0","0","","","0","N","0","","40 47:13.588","","0","77 53:58.833","0","0","0","0","14206","0","0","0","N","0","0","0","1","14206","0","","1.0","","1","N","N","N","0","","0","0","0","","0","","","2","0","0","0","0","0","0","2","0","2","03","03","","N","","","","","","","","","",""
"2024063261","2101","0","0","0","0","0","0","0","0","0","4","0","","14","7","2024","3","40.901968","-78.225148","2038","2","0","0","0","0","0","0","0","1","","0","0","0","","","0","","1","","40 54:07.086","","0","78 13:30.532","0","0","0","0","14219","0","0","0","N","0","0","0","2","68G07","0","","1.0","","1","N","N","N","0","","0","0","2","","2","","","2","0","0","0","0","0","0","2","0","2","03","","","N","","","","","","","","","",""
"2024054900","2111","1","0","0","0","0","0","0","0","0","4","0","","14","6","2024","1","40.915822","-77.769998","2111","2","0","1","0","0","0","0","0","0","","0","0","0","","","1","","1","","40 54:56.959","3","0","77 46:11.994","3","0","0","0","14401","0","0","0","N","0","0","0","5","14401","0","","1.0","2140.0","1","N","N","N","0","","1","0","0","","3","Y","","2","1","0","0","0","0","0","2","1","2","03","","","N","","","","","","","","","",""
"2024051820","1951","1","0","0","0","0","0","0","0","0","2","1","","14","6","2024","4","40.779986","-77.747419","1944","2","0","0","0","0","0","1","0","1","","0","1","0","","","1","N","0","","40 46:47.948","6","0","77 44:50.708","8","0","0","0","14210","0","0","0","N","0","0","0","3","14410","0","","1.0","236.0","1","N","N","Y","1","","0","0","0","","0","Y","","3","1","0","0","0","1","0","1","0","3","03","03","","N","","","","","","","","","",""
"2024063415","1825","0","0","0","0","0","0","0","0","0","8","0","","14","7","2024","2","40.794347","-77.859121","1820","2","0","0","0","0","0","0","0","0","","0","0","0","","","1","","1","","40 47:39.648","3","0","77 51:32.837","4","0","0","0","14410","1","0","0","N","1","0","0","3","14410","1","","1.0","1840.0","9","N","N","N","0","","0","0","1","","2","N","","2","1","0","0","0","0","0","2","0","1","07","04","","N","","","","","","","","","",""
"2024061084","1655","1","0","0","0","0","0","0","0","0","4","0","","14","7","2024","3","40.822434","-77.813973","1650","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 49:20.764","","7","77 48:50.301","0","0","0","0","14204","0","0","0","N","0","0","0","2","14410","0","","1.0","","1","N","N","N","0","","0","0","1","","0","","","2","0","0","0","0","0","0","2","0","2","03","03","","Y","","","","","","","","","",""
"2024066535","2223","0","0","0","0","0","0","0","0","0","1","1","","14","7","2024","4","40.847311","-77.810349","2219","2","0","0","0","0","0","0","0","0","","0","1","0","","","0","N","0","","40 50:50.318","2","0","77 48:37.256","0","0","0","0","14201","0","0","0","N","0","0","0","3","68G07","0","","1.0","2344.0","1","N","N","N","0","","0","0","1","","0","N","","2","0","0","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
"2024058460","1305","2","0","0","0","0","0","0","0","0","5","0","","14","7","2024","5","40.802881","-77.849193","1300","2","0","0","0","0","2","0","0","0","","0","0","0","","","1","N","0","","40 48:10.370","","2","77 50:57.094","4","0","0","0","14410","0","0","0","N","0","0","0","2","14410","1","","1.0","","1","N","N","N","0","","0","0","0","","4","","","2","1","0","0","0","0","0","2","0","2","03","","","N","","","","","","","","","",""
"2024040698","0307","1","0","0","0","0","0","0","0","0","7","0","","14","5","2024","5","40.805916","-77.840929","0257","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 48:21.299","","7","77 50:27.346","0","0","0","0","14204","0","0","0","N","0","0","0","1","14410","0","","5.0","","1","N","N","N","0","","0","0","0","","0","","","1","0","0","0","0","0","0","2","0","1","03","","","N","","","","","","","","","",""
"2024039466","1528","1","0","0","0","0","0","0","0","0","7","0","","14","5","2024","7","40.766696","-77.917182","1523","2","1","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 46:00.104","6","0","77 55:01.854","8","0","0","0","14206","0","0","0","N","0","0","0","1","14206","0","","5.0","1625.0","9","N","N","N","0","","0","0","0","","0","N","","1","1","0","0","0","1","0","1","0","1","07","","","N","","","","","","","","","",""
"2024039258","2234","1","0","0","0","0","0","0","0","0","98","0","","14","5","2024","6","40.956977","-77.397346","2213","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 57:25.118","","0","77 23:50.445","0","0","0","0","14215","0","0","0","N","0","0","0","1","68G07","0","","1.0","","1","N","N","N","0","","0","0","0","","0","","","1","0","0","0","0","0","0","1","0","1","03","","","N","","","","","","","","","",""
"2024059352","1550","1","0","0","0","0","0","0","0","0","4","0","","14","7","2024","3","40.906529","-77.874911","1527","2","0","0","0","0","0","1","0","0","","0","0","0","","","0","","1","","40 54:23.506","","0","77 52:29.680","0","0","0","0","14411","0","0","0","N","0","0","0","3","68G07","0","","1.0","","1","N","N","N","0","","0","0","1","","3","","","2","0","0","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
"2024052192","1704","0","0","0","0","0","0","0","0","0","5","0","","14","6","2024","4","40.824863","-77.859892","1645","2","0","0","0","1","0","1","0","0","","0","0","0","","","0","N","0","","40 49:29.505","","0","77 51:35.611","0","0","0","0","14204","0","0","0","N","0","0","0","2","68G07","0","","1.0","","9","N","N","N","0","","0","0","2","","0","","","2","0","0","0","0","0","0","1","0","2","07","","","N","","","","","","","","","",""
"2024059574","2145","1","0","0","0","0","0","0","0","0","98","0","","14","7","2024","1","40.965189","-77.655345","2137","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 57:54.680","","0","77 39:19.241","0","0","0","0","14214","0","0","0","N","0","0","0","1","68G07","0","","1.0","","1","N","N","N","0","","0","0","0","","0","","","1","0","0","0","0","0","0","1","0","1","03","","","N","","","","","","","","","",""
"2024066152","1107","2","0","0","0","0","0","0","0","0","4","0","","14","7","2024","7","40.896439","-78.220721","1052","2","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 53:47.180","2","0","78 13:14.595","3","0","0","0","14406","0","0","0","N","0","0","0","2","68G07","0","","1.0","1154.0","1","N","N","N","0","","1","0","0","","2","Y","","2","1","0","0","0","0","0","2","0","2","03","","","N","","","","","","","","","",""
"2024040627","1934","2","0","0","0","0","0","0","0","0","4","0","","14","5","2024","4","40.810639","-77.830703","1928","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","1","","40 48:38.300","","0","77 49:50.531","0","0","0","0","14410","0","0","0","N","0","0","0","4","14410","0","","1.0","","1","N","N","N","0","","0","0","0","","2","N","","2","0","0","0","0","0","0","2","0","2","03","","","N","","","","","","","","","",""
"2024051717","0202","1","0","0","0","0","0","0","0","0","98","0","","14","6","2024","7","40.999229","-77.608494","0139","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 59:57.224","","0","77 36:30.579","0","0","0","0","14214","0","0","0","N","0","0","0","1","68G07","0","","1.0","","1","N","N","N","0","","0","0","0","","0","","","1","0","0","0","0","0","0","1","0","1","03","","","N","","","","","","","","","",""
"2024061356","1334","2","0","0","0","0","0","0","0","0","4","0","","14","7","2024","2","40.792806","-77.846016","1333","2","0","0","0","0","0","0","1","0","","0","0","0","","","2","","1","","40 47:34.102","","0","77 50:45.658","3","0","0","0","14410","0","0","0","N","0","0","0","2","14410","0","","1.0","","1","N","N","N","0","","2","0","0","","3","","","2","2","0","0","0","0","0","2","0","2","03","03","","N","","","","","","","","","",""
"2024061598","0554","1","0","0","0","0","0","0","0","0","0","0","","14","7","2024","5","40.8813","-78.211861","0550","2","0","0","1","0","0","0","0","0","","0","0","0","","","0","N","0","","40 52:52.680","","0","78 12:42.700","0","0","0","0","14219","0","0","0","Y","0","0","0","1","68G07","0","","4.0","","1","N","N","N","0","","0","0","0","","0","","","1","0","0","0","0","0","0","1","0","1","03","","","N","","","","","","","","","",""
"2024063061","1151","0","0","0","0","0","0","0","0","0","5","0","","14","7","2024","7","40.789337","-77.75469","1149","2","0","0","0","0","0","0","0","0","","0","0","0","","","1","","2","","40 47:21.613","","0","77 45:16.883","3","0","0","1","14210","0","0","0","N","0","0","0","5","14410","0","","1.0","","1","N","N","N","0","","1","0","1","","3","","","2","1","0","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
"2024061591","1813","1","0","0","0","0","0","0","0","0","7","0","","14","7","2024","5","41.043564","-77.941305","1757","2","0","0","0","1","0","0","0","0","","0","0","0","","","1","N","0","","41 02:36.829","5","0","77 56:28.697","3","0","0","0","14220","0","0","0","N","0","0","0","1","68G07","0","","2.0","1850.0","9","N","N","N","0","","1","0","0","","0","Y","","1","1","1","0","0","0","0","1","0","1","03","","","N","","","","","","","","","",""
"2024042183","1620","0","0","0","0","0","0","0","0","0","1","0","","14","5","2024","5","40.924852","-77.960262","1600","2","0","0","0","0","0","1","0","1","","0","0","0","","","2","N","0","","40 55:29.468","6","0","77 57:36.944","2","0","2","2","14223","0","0","0","N","0","0","0","2","68G07","0","","1.0","1645.0","1","N","N","N","0","","0","2","0","","0","N","","2","2","0","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
"2024039793","1449","2","0","0","0","0","0","0","0","0","4","0","","14","5","2024","2","40.788444","-77.84875","1449","2","0","0","0","0","0","1","1","0","","0","0","0","","","0","","1","","40 47:18.400","2","0","77 50:55.500","0","0","0","0","14410","0","0","0","N","0","0","0","2","14410","0","","1.0","1500.0","1","N","N","N","0","","0","0","0","","3","N","","2","0","0","0","0","0","0","2","0","2","03","03","","N","","","","","","","","","",""
"2024040965","2008","0","0","0","0","0","0","0","0","0","4","0","","14","5","2024","5","40.814718","-77.856225","2004","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","40 48:52.983","","0","77 51:22.409","0","0","0","0","14204","0","0","0","N","0","0","0","7","14410","0","","1.0","","9","N","N","N","0","","0","0","1","","2","","","2","0","0","0","0","0","0","2","1","2","07","","","N","","","","","","","","","",""
"2024027714","2137","0","0","0","0","0","0","0","0","0","7","0","","14","3","2024","1","40.837382","-78.124971","2125","2","0","0","0","1","0","0","0","0","","0","0","0","","","0","N","0","","40 50:14.574","4","0","78 07:29.896","0","0","0","0","14219","0","0","0","N","0","0","0","2","68G07","0","","4.0","2208.0","7","N","N","N","0","","0","0","1","","0","N","","1","0","0","0","0","0","0","1","0","1","02","","","N","","","","","","","","","",""
"2024015162","1731","0","0","0","0","0","0","0","0","0","1","0","","14","2","2024","2","40.89506","-78.196316","1704","2","0","0","0","0","0","0","1","0","","0","0","0","","","0","N","0","","40 53:42.216","","0","78 11:46.738","0","0","0","0","14219","0","0","0","N","0","0","0","2","68G07","0","","1.0","","1","N","N","N","0","","0","0","2","","0","","","2","0","0","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
"2024051693","1300","0","0","0","0","0","0","0","0","0","0","1","","14","5","2024","5","40.897796","-77.889037","1246","2","0","0","0","0","0","1","0","0","","0","1","0","","","0","N","0","","40 53:52.065","2","0","77 53:20.534","0","0","0","0","14223","0","0","0","N","0","0","0","1","68G07","0","","1.0","1500.0","1","N","N","N","0","","0","0","0","","0","N","","1","0","0","0","0","0","0","1","0","1","03","","","N","","","","","","","","","",""
"2024030655","0853","0","0","0","0","0","0","0","0","0","1","0","","14","4","2024","3","40.797048","-77.831507","0851","2","0","0","0","0","0","1","0","0","","0","0","0","","","1","N","0","","40 47:49.371","4","0","77 49:53.424","3","0","0","0","14204","0","0","0","N","0","0","0","2","14410","0","","1.0","1145.0","1","N","N","Y","0","","1","0","1","","0","Y","","2","1","0","0","0","0","0","2","1","2","03","98","","N","","","","","","","","","",""
"2024040571","1541","0","0","0","0","0","0","0","0","0","98","0","","14","5","2024","1","41.009464","-77.963218","1541","2","0","0","0","0","0","1","0","0","","0","0","0","","","1","N","0","","41 00:34.072","","0","77 57:47.585","4","0","0","0","14220","0","0","0","N","0","0","0","2","68G07","1","","1.0","","1","N","N","N","1","","0","0","0","","0","","","1","1","0","0","0","0","0","1","0","1","03","","","N","","","","","","","","","",""
"2024028624","1221","1","0","0","0","0","0","0","0","0","4","0","","14","4","2024","3","40.803588","-77.884223","1216","2","0","0","0","0","1","0","0","0","","0","0","0","","","0","N","1","","40 48:12.916","2","0","77 53:03.203","0","0","0","0","14206","0","0","0","N","0","0","0","2","14206","0","","1.0","1235.0","9","N","N","N","0","","0","0","1","","2","N","","2","0","0","0","0","0","0","2","0","2","07","","","N","","","","","","","","","",""
"2024049217","1111","1","0","0","0","0","0","0","0","0","7","0","","14","5","2024","2","40.918247","-77.725031","1055","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 55:05.689","","0","77 43:30.111","0","0","0","0","14221","0","0","0","N","0","0","0","1","14221","0","","5.0","","9","N","N","N","0","","0","0","0","","0","","","1","0","0","0","0","0","0","1","0","1","07","04","","N","","","","","","","","","",""
"2024051173","2313","0","0","0","0","0","0","0","0","0","7","0","","14","6","2024","6","40.937634","-77.531159","2300","2","0","0","0","0","0","0","0","1","","0","0","0","","","4","N","0","","40 56:15.482","3","0","77 31:52.172","3","0","0","0","14215","0","0","0","N","0","0","0","4","68G07","0","","4.0","0.0","1","N","N","N","0","","2","0","0","","0","N","","1","4","0","0","0","2","0","1","1","1","03","","","N","","","","","","","","","",""
"2024052357","0120","0","0","0","0","0","0","0","0","0","7","0","","14","6","2024","7","41.05225","-77.940539","0057","2","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","41 03:08.099","","0","77 56:25.942","3","0","0","0","14220","0","0","0","N","0","0","0","1","68G07","0","","4.0","","1","N","N","N","0","","1","0","1","","0","","","1","1","0","0","0","0","0","1","0","1","03","03","","N","","","","","","","","","",""
"2024016260","0939","0","0","0","0","0","0","0","0","0","98","0","","14","2","2024","7","40.715139","-77.967972","0927","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 42:54.500","","0","77 58:04.700","0","0","0","0","14206","0","0","0","N","0","0","0","1","14206","0","","1.0","","7","N","N","N","0","","0","0","1","","0","","","1","0","0","0","0","0","0","1","0","1","02","10","","N","","","","","","","","","",""
"2024011946","1547","1","0","0","0","0","0","0","0","0","4","0","","14","2","2024","5","40.776765","-77.787909","1542","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","40 46:36.354","1","0","77 47:16.473","0","0","0","0","14210","0","0","0","N","0","0","0","3","14410","0","","1.0","1618.0","1","N","N","N","0","","0","0","1","","2","N","","2","0","0","0","0","0","0","2","0","2","03","","","N","","","","","","","","","",""
"2024041365","0103","0","0","0","0","0","0","0","0","0","7","0","","14","5","2024","7","40.785125","-77.834388","0101","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","","1","","40 47:06.451","","0","77 50:03.795","0","0","0","0","14410","0","0","0","N","0","0","0","2","14410","0","","5.0","","9","N","N","N","0","","0","0","0","","2","","","1","0","0","0","0","0","0","2","1","1","07","07","","N","","","","","","","","","",""
"2024043673","0846","0","0","0","0","0","0","0","0","0","7","0","","14","5","2024","6","40.936278","-77.811306","0818","2","0","0","0","1","0","0","0","0","","0","0","0","","","0","N","0","","40 56:10.600","2","7","77 48:40.700","0","0","0","0","14202","0","0","0","N","0","0","0","1","68G07","0","","4.0","1000.0","1","N","Y","N","0","","0","0","1","","3","Y","","1","0","0","0","0","0","0","1","0","1","03","","","N","","","","","","","","","",""
"2024016183","2303","1","0","0","0","0","0","0","0","0","7","0","","14","2","2024","6","40.793469","-77.840274","2256","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 47:36.488","1","0","77 50:24.987","0","0","0","0","14410","0","0","0","N","0","0","0","1","14410","0","","3.0","2340.0","7","N","N","N","0","","0","0","0","","0","Y","","1","0","0","0","0","0","0","2","0","1","10","10","","N","","","","","","","","","",""
"2024028439","2127","1","0","0","0","0","0","0","0","0","5","1","","14","3","2024","3","40.974733","-78.048963","2102","2","0","0","0","0","0","2","0","0","","0","1","0","","","0","N","0","","40 58:29.037","","0","78 02:56.267","0","0","0","0","14219","0","0","0","N","0","0","0","3","68G07","0","","1.0","","1","N","N","N","0","","0","0","0","","0","","","2","0","0","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
"2024013982","1820","1","0","0","0","0","0","0","0","0","98","0","","14","2","2024","3","40.838723","-77.788279","1759","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 50:19.404","","0","77 47:17.805","0","0","0","0","14204","0","0","0","N","0","0","0","1","14410","0","","1.0","","1","N","N","N","0","","0","0","0","","0","","","1","0","0","0","0","0","0","2","0","1","03","03","","N","","","","","","","","","",""
"2024034642","0548","1","0","0","0","0","0","0","0","0","7","0","","14","4","2024","7","41.030644","-77.920344","0521","2","0","0","0","0","0","1","0","0","","0","0","0","","","0","N","0","","41 01:50.320","2","0","77 55:13.240","0","0","0","0","14220","0","0","0","N","0","0","0","1","68G07","0","","1.0","549.0","9","N","N","N","0","","0","0","0","","0","Y","","1","0","0","0","0","0","0","1","0","1","03","","","N","","","","","","","","","",""
"2024033626","1419","0","0","0","0","0","0","0","0","0","1","1","","14","4","2024","5","40.759955","-78.095534","1404","2","0","0","0","0","0","0","0","0","","0","1","0","","","0","N","0","","40 45:35.838","1","0","78 05:43.924","0","0","0","0","14222","0","0","0","N","0","0","0","3","68G07","0","","1.0","1440.0","9","N","N","N","0","","0","0","2","","0","Y","","3","0","0","0","0","0","0","1","0","3","06","","","N","","","","","","","","","",""
"2024013895","1847","0","0","0","0","0","0","0","0","0","1","0","","14","2","2024","2","40.904945","-77.393321","1823","2","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 54:17.802","4","0","77 23:35.957","4","0","0","0","14208","0","0","0","N","0","0","0","2","68G07","1","","1.0","1930.0","1","N","N","N","0","","0","0","1","","0","N","","2","1","0","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
"2024023983","1911","0","0","0","0","0","0","0","0","0","2","0","","14","2","2024","3","40.889253","-78.189821","1909","2","0","0","0","0","0","0","0","0","","0","0","0","","","0","N","0","","40 53:21.309","3","0","78 11:23.355","0","0","0","0","14219","0","0","0","N","0","0","0","2","68G07","0","","1.0","2003.0","1","N","N","N","0","","0","0","2","","0","N","","2","0","1","0","0","0","0","1","0","2","03","03","","N","","","","","","","","","",""
"2024012257","1324","1","0","0","0","0","0","0","0","0","1","0","","14","2","2024","6","40.826288","-77.808848","1318","2","0","0","0","0","0","1","0","0","","0","0","0","","","1","N","1","","40 49:34.635","","0","77 48:31.851","3","0","0","0","14204","0","0","0","N","0","0","0","3","14410","0","","1.0","","1","N","N","Y","0","","1","0","1","","2","","","2","1","0","0","0","0","0","2","0","2","03","","","N","","","","","","","","","",""
"2024031244","1259","0","0","0","0","0","0","0","0","0","4","0","","14","4","2024","4","40.784434","-77.844596","1258","2","0","0","0","0","0","0","0","0","","0","0","0","","","2","","1","","40 47:03.964","1","0","77 50:40.546","3","0","0","0","14410","0","0","0","N","0","0","0","2","14410","0","","1.0","1339.0","1","N","N","N","0","","2","0","2","","3","Y","","2","2","0","0","0","0","0","2","0","2","03","04","","N","","","","","","","","","",""
"2024014040","1544","0","0","0","1","0","0","0","0","0","8","0","","14","2","2024","6","40.792865","-77.86739","1537","2","0","0","0","0","0","0","0","0","","0","0","0","","","1","N","0","","40 47:34.315","","7","77 52:02.605","3","0","0","0","14410","1","0","0","N","0","0","0","2","14410","0","","1.0","","1","N","N","N","0","","1","0","0","","0","","","2","1","0","0","0","0","0","2","0","1","03","","","N","","","","","","","","","",""
"2024019797","0610","0","0","0","0","0","0","0","0","0","4","0","","14","2","2024","5","40.784882","-77.78447","0604","2","0","0","0","0","0","1","0","1","","0","0","0","","","0","N","0","","40 47:05.575","","2","77 47:04.093","0","0","0","0","14204","0","0","0","N","0","0","0","3","14410","0","","1.0","","1","N","N","N","1","","0","0","1","","0","","","2","0","0","0","0","0","0","2","0","2","03","03","","N","","","","","","","","","",""
"2024028683","0735","0","0","0","0","0","0","0","0","0","7","1","","14","3","2024","6","40.762042","-78.093108","0722","2","0","0","0","0","0","0","1","0","","0","1","0","","","1","N","0","","40 45:43.352","1","0","78 05:35.189","3","0","0","0","14222","0","0","0","Y","0","0","0","1","68G07","0","","4.0","1800.0","1","N","N","N","0","","1","0","0","","0","Y","","1","1","0","0","0","0","0","1","0","1","03","03","","N","","","","","","","","","",""
"2024013656","2210","0","0","0","0","0","0","0","0","0","4","0","","14","2","2024","4","40.826892","-77.844293","2208","2","0","0","0","0","0","1","0","0","","0","0","0","","","0","N","2","","40 49:36.810","","0","77 50:39.456","0","0","0","0","14204","0","0","0","N","0","0","0","6","14410","0","","1.0","","1","N","N","N","1","","0","0","1","","2","","","2","0","0","0","0","0","0","1","0","2","03","","","N","","","","","","","","","",""
